id,name,zip,region,city,address,phone,mobile_phone,fax,email,web_site,category,sub_category,work_time,vkontakte,odnoklassniki,twitter,facebook,youtube,instagram,foursquare,livejournal,coordinates,city_coordinates
10142230210,Точка Ремонта,117216,Москва и Московская область,Москва,"Старокачаловская ул., 1Б",+7 (495) 745-99-39,"+7 (903) 754-44-46, +7 (977) 177-80-77",,,https://tochkaremonta.com/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",https://vk.com/tochkaremontacom,,,,,https://www.instagram.com/tochkaremontacom,,,37.585589 55.5688,37.617698 55.755864
243202619173,I-Home,190031,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Ефимова, 6, Санкт-Петербург, Россия",,+7 (985) 290-53-95,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",пн-пт 10:00–20:00; сб 10:00–18:00,,,,,,,,,30.322938 59.924775,30.315644 59.938955
1282529312,Айсторфон,125464,Москва и Московская область,Москва,"Пятницкое ш., 18, Москва, Россия",+7 (495) 066-75-47,,,"istorephone115@yandex.ru,  best.belousov@mail.ru",http://istorephone.ru/,Интернет,"Интернет-магазин, Магазин электроники, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,http://instagram.com/istorephone,,,37.382799 55.844388,37.617698 55.755864
217200992006,AppleBro,125252,Москва и Московская область,Москва,"ул. Авиаконструктора Микояна, 10, Москва, Россия",+7 (495) 132-33-09,,,,http://applebro.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.534002 55.789497,37.617698 55.755864
141729287135,Nofelet77,,Москва и Московская область,Котельники,"8, стр. 3, микрорайон Опытное Поле, Котельники, Россия",,+7 (985) 285-62-88,,,http://nofelet77.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 08:00–22:00",,,,,,https://www.instagram.com/nofelet77,,,37.861593 55.670929,37.850523 55.660191
27317079850,УльтраФон,121087,Москва и Московская область,Москва,"Багратионовский пр., 7, корп. 2",+7 (495) 011-47-74,,,,http://ultraphon.ru/,Мобильная связь,"Магазин электроники, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",,,,,,,,,37.501312 55.741764,37.617698 55.755864
1279166261,Заправка картриджей,140102,Москва и Московская область,Раменское,"Советская ул., 2, Раменское, Россия",,+7 (966) 125-05-05,,info@tcsaturn.ru,,Компьютеры,"Компьютерный ремонт и услуги, Оргтехника, Расходные материалы для оргтехники, Ремонт оргтехники, Ремонт телефонов","ежедневно, 09:00–21:00",http://vk.com/public91316110,,,,,,,,38.228265 55.565957,38.225004 55.567586
128918081724,Fast Service,193079,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Народная ул., 3, корп. 1, Санкт-Петербург, Россия",,+7 (953) 177-40-38,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов",вт-вс 11:00–20:00,,,,,,,,,30.460633 59.87851,30.315644 59.938955
51871268846,Ок-центер,109044,Москва и Московская область,Москва,"Воронцовская ул., 48",,"+7 (999) 961-23-29, +7 (999) 998-92-94",,info@appleking.ru,https://moscow.ok-center.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","пн-пт 10:00–20:00; сб,вс 12:00–18:00",https://vk.com/appleking1,,,,,https://www.instagram.com/applekingserv,,,37.663737 55.73256,37.617698 55.755864
1366964836,Fixland.ru,121087,Москва и Московская область,Москва,"ул. Барклая, 6, стр. 5, Москва, Россия",+7 (499) 643-42-20,,,info@fixland.ru,https://fixland.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–23:00",http://vk.com/fixlandru,,,http://facebook.com/fixland.ru,,http://instagram.com/fixlandru,,,37.507845 55.738851,37.617698 55.755864
1796267258,Мастерская по ремонту телефонов,,Москва и Московская область,Люберцы,"Октябрьский просп., 93, Люберцы, Россия",,+7 (906) 047-00-66,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",пн-сб 11:00–19:00,,,,,,,,,37.872029 55.688908,37.893328 55.676748
22976011356,Re: Start,115088,Москва и Московская область,Москва,"Шарикоподшипниковская ул., 40",,"+7 (931) 777-86-66, +7 (968) 148-11-11",,,,Бытовые услуги,"Аккумуляторы и зарядные устройства, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–22:00",,,,,,,,,37.67811 55.713989,37.617698 55.755864
18513075035,Happy Mobile,198324,Санкт-Петербург и Ленинградская область,Красное Село,"просп. Ленина, 51, Красное Село, Россия",,"+7 (952) 222-88-10, +7 (962) 712-55-21",,,,Компьютеры,"Компьютерный ремонт и услуги, Ноутбуки и планшеты, Ремонт телефонов","ежедневно, 10:00–21:00",https://vk.com/happymobile22,,,,,,,,30.090678 59.741237,30.086205 59.733745
8849025249,Ремонт телефонов,109369,Москва и Московская область,Москва,"Люблинская ул., 108А",+7 (495) 324-80-01,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт оргтехники, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.741225 55.651232,37.617698 55.755864
197877911474,Домбыта,115470,Москва и Московская область,Москва,"Судостроительная ул., 17, Москва, Россия",,+7 (996) 888-88-97,,,http://dombyta-kol.tilda.ws/,Бытовые услуги,"Металлоремонт, Ремонт обуви, Ремонт телефонов, Фотоуслуги","ежедневно, 10:00–21:00",,,,,,https://www.instagram.com/atelie_dom_byta_msk?igshid=1dl0w9wei3bg,,,37.674454 55.681382,37.617698 55.755864
110291186398,Дом быта,117463,Москва и Московская область,Москва,"ул. Паустовского, 6, корп. 1, Москва, Россия",,+7 (926) 733-49-89,,,,Бытовые услуги,"Бытовые услуги, Металлоремонт, Ремонт обуви, Ремонт одежды, Ремонт сумок и чемоданов, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.539438 55.600386,37.617698 55.755864
1451299400,Repair Service,196066,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Ленинский просп., 161, Санкт-Петербург, Россия",+7 (812) 922-29-95,+7 (911) 922-29-95,,"kommerts-service@yandex.ru,  repair-center@yandex.ru",http://commerce-service.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 11:00–20:00",https://vk.com/repair_service_spb,,,,,,,,30.318913 59.851801,30.315644 59.938955
126886478079,Сервисный центр Apple Service,119034,Москва и Московская область,Москва,"Комсомольский просп., 24, стр. 1, Москва, Россия",+7 (499) 938-45-41,+7 (985) 112-23-43,,,https://appservice-k24.ru/,Компьютеры,"Компьютерные аксессуары, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",,,,,,https://www.instagram.com/contact_apple/,,,37.580607 55.727988,37.617698 55.755864
